ID,LATITUDE,LONGITUDE,SCHOOLNAME,ADDRESS,CITY,STATE
687,29.88861157,-90.40745967,Hahnville High School,200 Tiger Drive,Boutte,LA
688,30.21779951,-93.20106005,Hamilton Christian Academy,1415 Eighth Street,Lake Charles,LA
689,32.50338326,-93.74495176,Hamilton Terrace Learning Center,1105 Louisiana Avenue,Shreveport,LA
690,30.51710697,-90.56495452,Hammond Developmental Center,45439 Live Oak,Hammond,LA
691,30.51320659,-90.38115473,Hammond Eastside Primary School,45050 River Road,Hammond,LA
692,30.51310659,-90.38115473,Hammond Eastside Upper Elementary School,45046 River Road,Hammond,LA
693,30.51500658,-90.38115471,Hammond High School,45168 River Road,Hammond,LA
694,30.49870671,-90.46985479,Hammond Junior High School,111 JW Davis Drive,Hammond,LA
695,30.48280688,-90.4827549,Hammond Westside Primary School,2500 Westpark Avenue,Hammond,LA
696,30.48280689,-90.48635489,Hammond Westside Upper Elementary School,2600 Westpark Avenue,Hammond,LA
697,29.79511413,-91.50735821,Hanson Memorial School (C),903 Anderson Street,Franklin,LA
698,29.93761178,-90.19596061,Harahan Elementary School,6723 Jefferson Highway,Harahan,LA
699,29.94295424,-90.09144297,Harney Elementary School,2503 Willow Street,New Orleans,LA
700,30.02081126,-90.20506048,Harold Keller Elementary School,5301 Irving Street,Metairie,LA
701,29.94481248,-90.03676116,Harriet Tubman Elementary School,2013 General Meyer Avenue,New Orleans,LA
702,31.76379214,-91.83365058,Harrisonburg Elementary School,505 Bushley Street,Harrisonburg,LA
703,31.77169233,-91.82205053,Harrisonburg High School,800 Bushley Street,Harrisonburg,LA
704,29.9512113,-90.37245987,Harry M. Hurst Middle School,170 Road Runner Lane,Destrehan,LA
705,29.86141245,-90.10636067,Harry S. Truman Middle School,5417 Ehret Road,Marrero,LA
706,29.98141221,-90.07326116,Harvest Christian Academy,1730 N Broad St. Apt. C,New Orleans,LA
707,29.90311239,-90.08626086,Harvey Kindergarten Center,3400 Sixth Street,Harvey,LA
708,30.35009799,-92.67295875,Hathaway High School,4040 Pine Island Highway,Jennings,LA
709,29.69561578,-91.30635851,Hattie A. Watts Elementary School,1307 Third Street,Patterson,LA
710,32.5334837,-93.49965043,Haughton High School,210 East McKinley Street,Haughton,LA
711,32.52758367,-93.51535052,Haughton Middle School,395 South Elm Street,Haughton,LA
712,31.3664893,-92.18965816,Hayden R. Lawrence Middle School,646 Highway 1207,Deville,LA
713,29.98731186,-90.13896095,Haynes Middle School for Advanced Studies,1416 Metairie Road,Metairie,LA
714,32.90878231,-93.08855044,Haynesville Elementary School,9777 Highway 79,Haynesville,LA
715,32.91198236,-93.09275044,Haynesville Jr./Sr. High School,9930 Highway 79,Haynesville,LA
716,29.94431167,-90.21306057,Hazel Park/Hilda Knoff School,8809 Jefferson Highway,River Ridge,LA
717,29.87321261,-90.05516086,Helen Cox High School,2200 Lapalco Boulevard,Harvey,LA
718,29.99337035,-90.03815632,Helen S. Edwards Elementary School,3039 Higgins Boulevard,New Orleans,LA
719,29.90181189,-90.20616047,Henry Ford Middle School,435 South Jamie Boulevard,Avondale,LA
720,30.19159966,-93.20596004,Henry Heights Elementary School,3600 Louisiana Avenue,Lake Charles,LA
721,32.78469518,-91.93635413,Henry V. Adams Elementary School,804 Kammell Street,Bastrop,LA
722,29.93295617,-90.11418786,Henry W. Allen Elementary School,5625 Loyola Avenue,New Orleans,LA
723,30.00281139,-90.21466068,Heritage Academy,2900 Wytchwood Drive,Metairie,LA
724,32.80338559,-93.86985444,Herndon Magnet School,11845 Gamm Road,Belcher,LA
725,31.18059264,-92.98075221,Hicks High School,1296 Hicks School Road,Leesville,LA
726,32.74508295,-92.72945162,Hico Elementary School,2253 Hwy. 545,Dubach,LA
727,29.96957623,-90.07546311,High School District Learning Center,1010 North Galvez Street,New Orleans,LA
728,30.0101106,-91.80026045,Highland Baptist Christian School,708 Angers Street,New Iberia,LA
729,30.39080954,-91.1508548,Highland Elementary School,280 Sunset Blvd,Baton Rouge,LA
730,30.49099759,-92.39886138,Highland Elementary School,1341 Duck Avenue,Eunice,LA
731,32.52429233,-92.15895324,Highland Elementary School,1501 Wellerman Road,West Monroe,LA
732,32.55458618,-92.63805222,Hillcrest Elementary School,301 East Kentucky Avenue,Ruston,LA
733,32.47318305,-93.8244521,Hillsdale Elementary School,3860 Hutchinson Street,Shreveport,LA
734,30.50500764,-90.66985467,Holden High School,30120 Hwy 441,Holden,LA
735,32.46839628,-91.62775317,Holly Ridge Elementary School,2306 Hwy. 183,Rayville,LA
736,29.71271608,-91.20775872,Holy Cross Elementary School (C),2100 Cedar Street  Unit 2,Morgan City,LA
737,29.9596125,-90.02416126,Holy Cross Junior High School (Boys) (C),4950 Dauphine Street,New Orleans,LA
738,29.9596125,-90.02416126,Holy Cross Senior High School (Boys) (C),4950 Dauphine Street,New Orleans,LA
739,30.23220551,-92.02286267,Holy Family Catholic School (C),200 St. John Street,Lafayette,LA
740,30.45480892,-91.2055544,Holy Family School (C),335 North Jefferson Avenue,Port Allen,LA
741,29.93271227,-90.09206094,Holy Ghost Elementary School (C),2035 Toledano Street,New Orleans,LA
742,30.50770664,-90.46335469,Holy Ghost School (C),507 North Oak Street,Hammond,LA
743,29.93581213,-90.11946086,Holy Name of Jesus School (C),6325 Cromwell Place,New Orleans,LA
744,29.95081241,-90.04986114,Holy Name of Mary School (C),502 Olivier Street,New Orleans,LA
745,29.98151214,-90.08626111,Holy Rosary Academy  (C),3368 Esplanade Ave.,New Orleans,LA
746,29.98151214,-90.08626111,Holy Rosary High School,3368 Esplanade Avenue,New Orleans,LA
747,29.50871298,-90.32965902,Holy Rosary School (C),12925 East Main,Larose,LA
748,31.29538965,-92.49465789,Holy Savior Menard Central High School (C),4603 Coliseum Boulevard,Alexandria,LA
749,29.64351272,-90.53735913,Holy Savior School (C),201 Church Street,Lockport,LA
750,29.90801242,-90.07436092,Homedale School,500 Maple Street,Harvey,LA
751,32.79488166,-93.06745037,Homer Elementary School,624 Bonner Street,Homer,LA
752,32.79198162,-93.06415037,Homer High School,1008 North Main,Homer,LA
753,32.79508167,-93.06805037,Homer Junior High School,612 Bonner Street,Homer,LA
754,29.58941374,-90.70375898,Honduras Elementary School,530 Grand Caillou Road,Houma,LA
755,30.27781134,-89.71856307,Honey Island Elementary School,500 South Military Road,Slidell,LA
756,29.89111238,-90.09956078,Hope Haven Center,1101 Barataria Blvd.,Marrero,LA
757,32.80418349,-93.28835004,Hope Youth Ranch Alternative Center,114 Hope Ranch Rd,Minden,LA
758,30.00501044,-91.83436047,Hopkins Street Elementary School,1200 Hopkins Street,New Iberia,LA
759,31.32578939,-93.39474909,Hornbeck High School,2363 Stillwell Avenue,Hornbeck,LA
760,31.25988973,-92.46345834,Horseshoe Drive Elementary School,2905 Horseshoe Drive,Alexandria,LA
761,30.44270921,-91.09165459,Hosanna Christian Academy (AG),8850 Goodwood Boulevard,Baton Rouge,LA
762,32.88558605,-93.87495518,Hosston Alternative School,14905 Oak Street,Hosston,LA
763,29.58171393,-90.73275896,Houma Christian High School,109 Valhi Blvd.,Houma,LA
764,29.59661387,-90.74105898,Houma Junior High School,315 St. Charles,Houma,LA
765,32.51878642,-92.63865228,Howard School,901 S Vienna,Ruston,LA
766,32.98988572,-93.45775103,Howell Elementary School,1301 4th SE,Springhill,LA
767,30.47930887,-91.12885434,Howell Park Elementary School,6125 Winbourne,Baton Rouge,LA
768,32.44568297,-93.85785211,Huntington High School,6801 Rasberry Lane,Shreveport,LA
769,31.64979613,-91.56395167,Huntington School,300 Lynwood Drive,Ferriday,LA
770,30.45109571,-93.64565627,Hyatt High School,6249 Highway 109,Fields,LA
771,32.51428634,-92.65065225,I.A. Lewis Elementary School,1000 Mitchell Avenue,Ruston,LA
772,29.97261077,-91.83906025,Iberia Middle School,613 Weeks Island Road,New Iberia,LA
773,30.27831048,-91.24275529,Iberville Elementary School,58650 Iron Farm Road,Plaquemine,LA
774,30.28881038,-91.23735524,Iberville Parish Optional Education Center,58060 Plaquemine Street,Plaquemine,LA
775,29.90191235,-90.09686082,Immaculata High School (Girls) (C),537 Avenue D,Marrero,LA
776,30.21979959,-93.21906022,Immaculate Conception Cathedral School (C),1536 Ryan Street,Lake Charles,LA
777,29.90081236,-90.09576082,Immaculate Conception School (C),601 Avenue C,Marrero,LA
778,30.2257058,-92.00356274,Immaculate Heart of Mary School (C),800 Twelfth Street,Lafayette,LA
779,30.63440591,-90.49725304,Independence Elementary School,221 Tiger Avenue,Independence,LA
780,30.6346059,-90.49585304,Independence High School,270 Tiger Avenue,Independence,LA
781,30.63840592,-90.506453,Independence Middle School,300 West Second Street,Independence,LA
782,30.13300524,-92.24246095,Indian Bayou Elementary School,1603 LA Highway 700,Rayne,LA
783,32.51358327,-93.77195195,Ingersoll Elementary School,401 North Holzman Street,Shreveport,LA
784,29.93651234,-90.07296101,International School of Louisiana,1400 Camp Street,New Orleans,LA
785,30.33479937,-92.50076003,Iota Elementary School,470 West Kennedy Street,Iota,LA
786,30.32629958,-92.49326007,Iota High School,456 South Fifth Street,Iota,LA
787,30.32589959,-92.49346007,Iota Middle School,426 South Fifth Street,Iota,LA
788,30.24599794,-93.01695891,Iowa High School,401 Miller Ave,Iowa,LA
789,29.93151218,-90.11206087,Isidore Newman School,1903 Jefferson Avenue,New Orleans,LA
790,29.96275918,-90.08996704,Israel Meyer Augustine Middle School,425 South Broad Street,New Orleans,LA
791,30.47850883,-91.15175432,Istrouma Senior High School,3730 Winbourne,Baton Rouge,LA
792,29.78791418,-91.5116583,J. A. Hernandez Elementary School,1400 Willow Street,Franklin,LA
793,32.60148288,-93.27764993,J. A. Phillips Middle School,811 Durwood Dr,Minden,LA
794,32.63538289,-93.2686499,J. E. Harper Elementary School,618 Germantown Rd,Minden,LA
795,30.23679813,-93.01205867,J. I. Watson Middle School,201 E First St,Iowa,LA
796,30.44450905,-91.18045448,J. K. Haynes Elementary Charter School,356 East Boulevard,Baton Rouge,LA
797,32.6045829,-93.28184994,J. L. Jones Elementary School,620 District Dr,Minden,LA
798,31.3775893,-92.39185776,J. Levy Dabadie Correctional Center,1453 15th Street,Pineville,LA
799,32.50898321,-93.780052,J. S. Clark Middle School,351 Hearne Avenue,Shreveport,LA
800,30.24360497,-92.06006252,J. Wallace James Elementary School,1500 W  Willow St.,Scott,LA
801,29.8777116,-90.42905958,J.B. Martin Middle School,434 South Street,Paradis,LA
802,31.28948966,-92.482858,J.B. Nachman Elementary School,4102 Wakefield Blvd,Alexandria,LA
803,30.00431178,-90.13686094,J.C. Ellis Elementary School,801 Brockenbraugh Court,Metairie,LA
804,30.00881154,-90.17296075,J.D. Meisler Middle School,3700 Cleary Avenue,Metairie,LA
805,29.87045222,-89.88806728,J.F. Gauthier School,2214 Bobolink Dr,Poydras,LA
806,29.97480876,-92.12526044,J.H. Williams Middle School,1105 Prairie Avenue,Abbeville,LA
807,31.3369894,-92.38345814,J.I. Barron Sr. Elementary School,3655 Holloway Road,Pineville,LA
808,30.02081102,-90.27366019,J.J. Audubon Elementary School,200 West Loyola Drive,Kenner,LA
809,29.66431595,-91.10255872,J.S. Aucoin Elementary School,739 Julia Street,Amelia,LA
810,32.50939278,-92.10895323,J.S. Clark Elementary School,1207 Washington Street,Monroe,LA
811,31.31288951,-92.42805811,J.S. Slocum Learning Center,901 Crepe Myrtle Street,Pineville,LA
812,30.24550553,-92.00006294,J.W. Faulk Elementary School,711 East Willow Street,Lafayette,LA
813,32.55829348,-92.06465342,Jack Hayes Elementary School,3631 Old Sterlington Road,Monroe,LA
814,32.54608305,-93.97375366,Jack P. Timmons Elementary School,1410 Greenwood-Mooringsport Road,Shreveport,LA
815,30.83270613,-91.18195416,Jackson Elementary School,3505 Highway 10,Jackson,LA
816,30.83280613,-91.18195416,Jackson High School,3501 Highway 10,Jackson,LA
817,30.83280613,-91.18195416,Jackson Middle School,3503 Highway 10,Jackson,LA
818,30.2500996,-93.38056199,Jake Drost School for Exceptional Children,1100 N Crocker St,Sulphur,LA
819,29.97290889,-92.10946045,James A. Herod Elementary School,120 Odea Street,Abbeville,LA
820,29.93590529,-90.08415197,James M. Singleton Charter Middle School,1924 Philip Street,New Orleans,LA
821,29.9368123,-90.08326098,James M. Singleton Charter School,2220 Oretha Castle Haley Boulevard,New Orleans,LA
822,30.69039432,-92.29396291,James Stephens Montessori School,1500 Martin Luther King,Ville Platte,LA
823,29.95571201,-90.13016088,James Weldon Johnson School,1800 Monroe Street,New Orleans,LA
824,30.01981391,-90.07327798,Jean Gordon School,6101 Chatham Drive,New Orleans,LA
825,29.92331219,-91.67835893,Jeanerette Elementary School,600 Ira Street,Jeanerette,LA
826,29.91501228,-91.67465888,Jeanerette Middle School,609 South Pellerin Street,Jeanerette,LA
827,29.94491186,-91.70365927,Jeanerette Senior High School,8217 East Old Spanish Trail,Jeanerette,LA
828,29.96781182,-90.16116081,Jefferson Community School (Charter School),3528 Monford Street,Jefferson,LA
829,29.9588118,-90.17306074,Jefferson Elementary School,4440 Jefferson Highway,Jefferson,LA
830,30.40190954,-91.07375483,Jefferson Terrace Elementary School,9902 Cal Road,Baton Rouge,LA
831,29.89141244,-90.08336083,Jefferson Wetlands Marine Institute,1149 MacArthur Avenue,Harvey,LA
832,30.464409,-91.11785444,Jehovah-Jireh Christian Academy,1771 North Lobdell Blvd.,Baton Rouge,LA
833,31.68258951,-92.12175353,Jena Elementary School,1941 East Oak Street,Jena,LA
834,31.69198947,-92.12985349,Jena High School,243 East High School Drive,Jena,LA
835,31.69528949,-92.12345338,Jena Junior High School,114 E. Southern Ave.,Jena,LA
836,30.22559993,-92.64475899,Jennings Elementary School,620 Florence Street,Jennings,LA
837,30.24349954,-92.65075907,Jennings High School,2310 N Sherman Street,Jennings,LA
838,30.02280569,-92.50005971,Jesse Owens Elementary School,203 Thirteenth Street,Gueydan,LA
839,30.23879934,-93.19286005,Jessie D. Clifton Elementary School,100 N Prater St,Lake Charles,LA
840,29.97251208,-90.10356103,Jesuit Junior High School (Boys) (C),4133 Banks Street,New Orleans,LA
841,29.97251208,-90.10356103,Jesuit Senior High School (Boys) (C),4133 Banks Street,New Orleans,LA
842,32.5463929,-92.11555334,Jesus Good Shepherd School (C),900 Good Shepherd Lane,Monroe,LA
843,30.87100458,-90.47004986,Jewel M. Sumner High School,15841 Highway 440,Kentwood,LA
844,29.98339831,-90.05105424,John A. Shaw Elementary School,2518 Arts Street,New Orleans,LA
845,29.99581135,-90.23266064,John Clancy Elementary School,2100 Main Street,Kenner,LA
846,29.96271155,-90.22216059,John Curtis Christian School,10125 Jefferson Highway,River Ridge,LA
847,29.98111209,-90.09766107,John Dibert Elementary School,4217 Orleans Avenue,New Orleans,LA
848,29.88281244,-90.09106078,John Ehret High School,4300 Patriot Street,Marrero,LA
849,30.21299943,-93.17615979,John F. Kennedy Elementary School,2001 Russell Street,Lake Charles,LA
850,29.98410912,-90.08959811,John F. Kennedy Senior High School,5700 Wisner Boulevard,New Orleans,LA
851,30.23159942,-93.19826007,John J. Johnson II  Elementary School,1618 Mill Street,Lake Charles,LA
852,30.05941058,-90.50965863,John L. Ory Communications Magnet Elementary,182 West Fifth Street,LaPlace,LA
853,29.97441221,-90.07596113,John McDonogh Senior High School,2426 Esplanade Avenue,New Orleans,LA
854,30.02661118,-90.20966038,John Q. Adams Middle School,5525 Henican Place,Metairie,LA
855,32.54888366,-93.66455137,Johnny Gray Jones Youth Shltr & Detention Cntr,4815 Shed Road,Bossier City,LA
856,29.77039695,-93.42906368,Johnson Bayou High School,6304 Gulf Beach Highway,Cameron,LA
857,30.00401048,-91.82996045,Johnston Street Elementary School,400 Johnston Street,New Iberia,LA
858,32.24688801,-92.71705104,Jonesboro-Hodge High School,225 Pershing Highway,Jonesboro,LA
859,32.23168817,-92.70765108,Jonesboro-Hodge Middle School,440 Old Winnfield Highway,Jonesboro,LA
860,31.62689214,-91.82885198,Jonesville Elementary School,1219 Cora Drive,Jonesville,LA
861,31.62439223,-91.82185196,Jonesville Junior High School,802 E H Johnson Street,Jonesville,LA
862,29.96491228,-90.06886112,Joseph A. Craig School,1423 St. Philip Street,New Orleans,LA
863,29.88921232,-90.11386073,Joseph A. Cuillier Sr. Career Center,1429-B Ames Boulevard,Marrero,LA
864,29.93790909,-89.92337529,Joseph J. Davies Elementary School,4101 Mistrot Drive,Meraux,LA
865,29.96921226,-90.07026113,Joseph S. Clark Senior High School,1301 North Derbigny Street,New Orleans,LA
866,30.00141132,-90.23146064,Joseph S. Maggiore Sr. Elementary School,2504 Maine Avenue,Metairie,LA
867,29.93231193,-90.16706069,Joshua Butler Elementary School,300 Fourth Street,Westwego,LA
868,30.1844052,-92.14176165,Judice Middle School,2645 South Fieldspan Road,Duson,LA
869,32.4885831,-93.79955204,Judson Fundamental Elementary School,3809 Judson Street,Shreveport,LA
870,29.71181608,-91.21395871,Julia B. Maitland School,1907 Federal Avenue,Morgan City,LA
871,29.91761379,-89.98500538,Julius Rosenwald Accelerated School,6501 Berkley Drive,New Orleans,LA
872,29.96171215,-90.09726101,Juvenile Alternative Center,3100 Perdido Street,New Orleans,LA
873,29.52201401,-90.67515889,Juvenile Detention Center Alternative School,3181 Grand Caillou Road,Houma,LA
874,29.94451231,-90.07496103,Juvenile Education & Training,1023 Baronne Street,New Orleans,LA
875,30.85409106,-93.30175241,K.R. Hanchey Elementary School,611 Frusha Drive,DeRidder,LA
876,30.00720726,-92.29886038,Kaplan Elementary School,608 North Eleazar Avenue,Kaplan,LA
877,29.9940076,-92.27106039,Kaplan High School,200 East Pirate Lane,Kaplan,LA
878,29.92651251,-90.04286108,Kate Middleton Elementary School,1407 Virgil Street,Gretna,LA
879,30.14170748,-91.958062,Katharine Drexel Elementary School,409 St. DePorres Avenue,Broussard,LA
880,30.48380676,-90.13085606,Kehoe-France Northshore,25 Patricia Drive,Covington,LA
881,29.98241158,-90.19826072,Kehoe-France School,720 Elise Avenue,Metairie,LA
882,32.30608337,-93.82845108,Keithville Elementary/Middle School,12201 Mansfield Road,Keithville,LA
883,31.97939061,-92.17405132,Kelly Elementary School,3351 Highway 506 West,Kelly,LA
884,30.38190963,-91.13195488,Kenilworth Middle School,7600 Boone Drive,Baton Rouge,LA
885,30.93760436,-90.51414922,Kentwood High School,603 9th Street,Kentwood,LA
886,32.99839905,-91.31935371,Kilbourne High School,229 West La. Avenue,Kilbourne,LA
887,30.4874963,-92.84485731,Kinder Elementary School,412 N 12th Street,Kinder,LA
888,30.48209636,-92.8597573,Kinder High School,145 Hwy 383,Kinder,LA
889,30.4874963,-92.84485731,Kinder Middle School,412 N 12th Street,Kinder,LA
890,29.95031205,-90.12626088,KIPP PHILLIPS Academy,1607 South Carollton Avenue,New Orleans,LA
891,32.53919237,-92.16355328,Kiroli Elementary School,700 Kiroli Road,West Monroe,LA
892,29.8703125,-90.08526076,Knights Academy and High School,2059 Bonn Street,Harvey,LA
893,30.53820409,-91.75546127,Krotz Springs Elementary School,445 Division Street,Krotz Springs,LA
894,29.96501246,-90.03126125,L and T Preparatory Academy (Bywater Campus),1111 Poland Avenue,New Orleans,LA
895,30.23350482,-92.09306223,L. Leo Judice Elementary School,5801 Camern Street,Scott,LA
896,29.94298047,-90.04078214,L.B. Landry High School,1200 L.B. Landry Avenue,New Orleans,LA
897,29.89951238,-90.09256083,L.H. Marrero Middle School,4100 Seventh Street,Marrero,LA
898,30.19300595,-92.04326224,L.J. Alleman Middle School,600 Roselawn Boulevard,Lafayette,LA
899,30.34150817,-90.01545781,L.P. Monteleone Junior High School,63000 Blue Marlin Drive,Mandeville,LA
900,31.77849371,-93.09614846,L.P. Vaughn Elementary and Middle School,1500 Gold Street,Natchitoches,LA
901,31.29518961,-92.46285806,L.S. Rugg Elementary School,1319 Bush Avenue,Alexandria,LA
902,29.88401228,-90.12826067,L.W. Higgins High School,7201 Lapalco Boulevard,Marrero,LA
903,29.85491245,-90.11366063,L.W. Ruppel Elementary School,2820 Mt. Kennedy Drive,Marrero,LA
904,30.41350937,-91.1364547,La Printaniere Montessori,5064 Perkins Road,Baton Rouge,LA
905,29.8429143,-90.95785856,Labadieville Middle School,2747 Highway 1,Labadieville,LA
906,29.84991431,-90.96555853,Labadieville Primary School,3045 Highway 1,Labadieville,LA
907,30.46670912,-91.0463545,LaBelle Aire Elementary School,12255 Tams Drive,Baton Rouge,LA
908,29.45511349,-90.59075884,Lacache Middle School,5266 Hwy. 56,Chauvin,LA
909,30.23589827,-92.92245852,Lacassine High School,409 Algonia Avenue,Lacassine,LA
910,29.93929892,-89.95406789,Lacoste Elementary School,1101 East Judge Perez Dr,Chalmette,LA
911,31.21018955,-92.15155976,Lafargue Elementary School,3366 Highway 107,Effie,LA
912,29.95821207,-90.11766093,Lafayette Academy of New Orleans,2727 South Carrollton Avenue,New Orleans,LA
913,30.21620593,-92.00586264,Lafayette Alternative Program for Students,516 East Pinhook St,Lafayette,LA
914,30.21620593,-92.00586264,Lafayette Charter High School,516 East Pinhook St,Lafayette,LA
915,30.21620593,-92.00586264,Lafayette Charter High School,516 East Pinhook St,Lafayette,LA
916,30.20720559,-92.05676227,Lafayette High School,3000 West Congress Street,Lafayette,LA
917,30.15770642,-92.05396191,Lafayette Lutheran School,301 W Farrel Road,Lafayette,LA
918,30.22460559,-92.02726258,Lafayette Middle School,1301 West University Avenue,Lafayette,LA
919,29.77111379,-90.84605894,Lafourche Parish Juvenile Justice Facility,2525 Veterans Blvd.,Thibodaux,LA
920,29.79221409,-91.52345829,LaGrange Elementary School,2129 Chatsworth Road,Franklin,LA
921,30.19509964,-93.20566004,LaGrange High School,3420 Louisiana Ave,Lake Charles,LA
922,30.01886091,-90.07544498,Lake Area Middle School,6026 Paris Avenue,New Orleans,LA
923,30.08410214,-92.67675775,Lake Arthur Elementary School,500 North Mill Street,Lake Arthur,LA
924,30.09580201,-92.6702579,Lake Arthur High School,4374 Tiger Lane,Lake Arthur,LA
925,30.21979951,-93.20416009,Lake Charles/Boston High School,1509 Enterprise Blvd,Lake Charles,LA
926,30.27631014,-90.87055606,Lake Elementary School,14185 Hwy 431,St. Amant,LA
927,30.057312,-89.9693613,Lake Forest Elementary Charter School,12000 Hayne Boulevard,New Orleans,LA
928,30.38340774,-90.04485735,Lake Harbor Middle School,1700 Viola Street,Mandeville,LA
929,30.08391042,-90.44985863,Lake Pontchartrain Elementary School,3328 Hwy 51,LaPlace,LA
930,32.79619927,-91.18435399,Lake Providence Junior High School,1205 Gould Street,Lake Providence,LA
931,32.80109927,-91.17745397,Lake Providence Senior High School,700 Martin Luther King Drive,Lake Providence,LA
932,30.41150951,-91.04425481,Lake Sherwood School,12158 Coursey Boulevard,Baton Rouge,LA
933,32.49538311,-93.79285203,Lakeshore Elementary School,1807 San Jacinto Street,Shreveport,LA
934,32.53449362,-92.03985335,Lakeshore School,550 Balboa Street,Monroe,LA
935,32.51488285,-93.30215004,Lakeside Junior-Senior High School,9090 Hwy 371,Sibley,LA
936,31.91879152,-93.09784902,Lakeview Junior-Senior High School,7305 Hwy. 9,Campti,LA
937,29.90241157,-90.35195991,Lakewood Elementary School,501 East Heather Drive,Luling,LA
938,29.92571215,-90.12446081,Lancaster Academy,1040 Calhoun Street,New Orleans,LA
939,29.98777415,-90.08019215,Langston Hughes Elementary School,3519 Trafalgar Street,New Orleans,LA
940,30.4938088,-91.10755429,Lanier Elementary School,4705 Lanier Drive,Baton Rouge,LA
941,30.08031043,-90.49155849,LaPlace Elementary School,393 Greenwood Drive,LaPlace,LA
942,29.57011283,-90.39725913,Larose Lower Elementary School,175 Richardel Drive,Lockport,LA
943,29.500313,-90.329459,Larose Upper Elementary School,13360 West Main Street,Cut Off,LA
944,29.500413,-90.329459,Larose-Cut Off Middle School,13356 West Main Street,Cut Off,LA
945,30.43470925,-91.10385462,LaSalle Elementary School,8000 Lasalle,Baton Rouge,LA
946,31.89478976,-92.23535228,LaSalle High School,3820 Main Street Hwy.165,Olla,LA
947,31.8692895,-92.29385273,LaSalle Junior High School,5960 Tannehill Drive,Urania,LA
948,29.92731236,-90.07486098,Laurel Elementary School,820 Jackson Avenue,New Orleans,LA
949,29.97733151,-90.01437835,Lawless High School,5300 Law Street,New Orleans,LA
950,29.93377424,-90.09812992,Lawrence D. Crocker Elementary School,2300 General Taylor Street,New Orleans,LA
951,30.51489892,-92.2029636,Lawtell Elementary School,1010 School Rd.,Lawtell,LA
952,31.26638966,-92.43175847,Learn Effective Attitudes and Discipline,4645 Lincoln Road,Alexandria,LA
953,30.2500996,-93.38056199,LeBlanc Middle School,1100 N Crocker,Sulphur,LA
954,30.27649798,-93.05465894,LeBleu Settlement Elementary School,6509 Hwy 3059,Lake Charles,LA
955,30.58070568,-90.07565506,Lee Road Junior High School,79131 Highway 40,Covington,LA
956,29.9965107,-91.81186034,Lee Street Alternative School,500 Lee Street,New Iberia,LA
957,31.14309026,-93.26745139,Leesville Developmental Center,401 W. Texas Hwy.,Leesville,LA
958,31.14759034,-93.25815138,Leesville High School,502 Berry Avenue,Leesville,LA
959,31.14739034,-93.25815138,Leesville Junior High School,480 Berry Avenue,Leesville,LA
960,29.60481371,-90.718159,Legion Park Middle School,710 Williams Avenue,Houma,LA
961,32.46589211,-92.16155294,Lenwil Elementary School,112 Arrant Road,West Monroe,LA
962,29.73701282,-90.1254602,Leo E. Kerner  Jr. Elementary School,4924 City Park Drive,Lafitte,LA
963,30.05141072,-90.54105861,Leon Godchaux Alternative Program,1880 Highway 44,Reserve,LA
964,30.50590062,-92.04396501,Leonville Elementary School,3774 Hwy. 31,Leonville,LA
965,31.33498944,-92.42055797,Lessie Moore Elementary School,207 Griffith Street,Pineville,LA
966,30.52170839,-90.86315441,Levi Milton Elementary School,31450 Walker North Road,Walker,LA
967,30.4491092,-90.96185472,Lewis Vincent Elementary School,7686 Vincent Road,Denham Springs,LA
968,32.53639285,-92.11545331,Lexington Elementary School,1900 Lexington Avenue,Monroe,LA
969,29.98201222,-90.06966117,Life of Christ Christian Academy/Alternative,1851 North Dorgenois St.,New Orleans,LA
970,29.96001257,-90.0108613,Light City Christian Academy,6117 St. Claude Avenue,New Orleans,LA
971,29.96160921,-92.08156039,Lighthouse Christian High School,6526 Chiasson Road,Abbeville,LA
972,32.51368636,-92.64905225,Lincoln Center,1435 Mayberry,Ruston,LA
973,29.88921232,-90.11386073,Lincoln Elementary School,1429 Ames Boulevard,Marrero,LA
974,29.88918232,-90.11386873,Lincoln Elementary School,1429 Ames Boulevard,Marrero,LA
975,32.51189321,-92.06885325,Lincoln Elementary School,4200 Elm Street,Monroe,LA
976,32.51228638,-92.64755226,Lincoln Parish Career Academy,1428 Arlington Street,Ruston,LA
977,32.54048338,-93.81575237,Linear Middle School,1845 Linear Street,Shreveport,LA
978,32.44188336,-93.76305159,Linwood Middle School,401 West Seventieth Street,Shreveport,LA
979,29.6211137,-90.74005901,Lisa Park Elementary School,6639 Lisa Park Avenue,Houma,LA
980,30.22959967,-93.31926128,Little Learners Montessori School,73 Center Circle,Sulphur,LA
981,30.29341113,-89.73786251,Little Oak Middle School,59241 Rebel Drive,Slidell,LA
982,30.04681704,-89.98063424,Little Woods Elementary School,10200 Curran Boulevard,New Orleans,LA
983,29.89091267,-90.02646101,Livaudais Middle School,925 Lamar Avenue,Terrytown,LA
984,30.57750832,-90.95265409,Live Oak Elementary School,35194 Old Hwy 16,Watson,LA
985,30.28400438,-92.05026294,Live Oak Elementary School,3020 N University Ave,Lafayette,LA
986,29.92331233,-90.08536093,Live Oak Elementary School,3128 Constance Street,New Orleans,LA
987,30.57590833,-90.9531541,Live Oak High School,35086 Old La Hwy 16,Watson,LA
988,29.95541151,-90.23786051,Live Oak Manor Elementary School,220 Acadia Drive,Westwego,LA
